V1,V2
X,66236
X,66640
X,66854
X,66604
X,65940
X,66156
Y,66798
X,66376
Y,66498
X,66430
X,66768
Y,67138
X,66756
Y,66484
Y,66546
X,67102
X,67116
Y,67156
X,66484
X,67364
Y,66446
X,66498
X,66278
X,66280
X,66872
Y,66270
X,66570
X,66666
X,66344
X,67452
X,67218
Y,66658
Y,66784
X,67212
X,66424
Y,66064
X,66840
X,66738
X,66646
Y,66640
Y,66608
Y,66348
Y,66378
Y,66210
X,66776
Y,67050
Y,66208
X,66538
X,65896
Y,65442
X,67202
X,66516
Y,67638
X,66962
Y,66398
X,66094
X,65994
Y,66608
Y,67710
Y,66678
X,66302
Y,65892
X,66790
Y,66404
X,66556
Y,66128
Y,67198
Y,66650
X,66582
X,66278
X,66668
X,66430
Y,66104
X,67074
X,67196
Y,66450
Y,66908
X,67110
Y,66662
X,66562
Y,66538
Y,66030
Y,67012
Y,67284
X,66464
Y,66288
X,66960
X,66708
X,66472
Y,66670
X,66626
X,66348
X,66020
Y,66340
X,66934
X,66056
Y,65652
Y,65874
Y,66542
Y,66586
Y,66090
Y,66768
X,66502
Y,66700
X,65902
Y,66302
Y,66636
Y,66808
X,67524
Y,67556
Y,66262
Y,66580
X,66374
Y,66256
X,66742
Y,67356
Y,67234
X,66422
X,66766
Y,66588
Y,66450
Y,66324
Y,66798
X,66418
X,65992
X,66378
X,66002
Y,66090
Y,66826
X,66730
Y,66840
X,66548
X,66642
Y,66356
X,66446
Y,66872
X,66754
Y,66566
X,66418
X,66360
Y,66676
X,66698
Y,66630
Y,66724
X,66606
Y,66452
X,65816
Y,67500
Y,66428
X,66252
Y,66982
X,66216
X,65836
X,65954
Y,65952
Y,66276
Y,66180
X,66324
Y,66546
Y,67066
X,66206
X,66362
Y,66812
Y,66364
Y,66980
Y,66698
X,66464
X,66398
X,66718
X,66456
Y,65920
Y,66320
Y,67040
Y,66996
X,65860
X,66114
X,66722
X,66130
X,66804
X,79752
Y,68910
Y,67148
X,66568
Y,65688
Y,67234
Y,67454
Y,68114
Y,66726
X,67378
X,66466
Y,66630
X,66464
X,67176
X,66240
X,66106
Y,66524
X,66754
Y,66512
X,66284
X,66698
X,66892
X,66370
Y,66226
Y,66780
X,67472
X,66640
Y,66824
Y,66530
X,66472
X,66160
Y,66450
X,67196
Y,66898
Y,67608
X,66858
Y,66678
Y,66188
Y,66224
Y,66672
Y,66414
Y,67124
X,65956
X,66346
Y,66646
X,66534
X,65748
Y,66530
X,66574
Y,65920
Y,66382
Y,66556
Y,66472
Y,66250
X,66608
X,67576
Y,66280
Y,66888
Y,67502
X,65926
Y,66170
X,66160
Y,68126
Y,67096
Y,67150
X,67138
Y,66128
X,66046
Y,66266
X,66736
Y,66778
X,65924
X,66100
Y,66504
X,66204
X,66548
X,66846
X,67266
Y,66722
Y,66932
X,66208
Y,66514
Y,66752
Y,67158
Y,67072
Y,66476
X,67058
X,67602
Y,66698
Y,67434
Y,67244
X,66760
X,66746
X,66432
Y,67656
X,66704
X,66982
X,66942
X,66606
X,65950
X,66282
Y,66946
Y,66782
Y,66050
X,66684
X,66088
X,66618
X,66476
Y,66598
X,67218
Y,66692
X,66836
X,66354
Y,66654
Y,66424
Y,67228
X,66304
Y,66456
Y,66714
Y,67190
Y,66492
X,67492
X,66710
X,66456
X,65806
X,66520
X,66368
X,66020
X,66698
Y,66486
X,66028
Y,66086
Y,66074
X,66846
X,66544
Y,66006
Y,66624
X,66158
Y,65678
Y,67250
X,67280
X,66444
X,66348
X,66400
X,66798
Y,66610
Y,66542
Y,66932
Y,66274
Y,67340
Y,66330
Y,66542
Y,66062
X,67302
Y,66204
Y,66614
X,66354
X,66592
Y,67054
Y,66814
Y,67058
Y,66688
Y,66710
Y,66678
Y,66334
X,66548
X,66318
X,66676
X,67308
Y,66396
X,66562
Y,66678
X,66324
X,66462
X,66486
X,66706
Y,66396
X,66258
Y,66054
X,66258
Y,66368
Y,66740
Y,66218
X,66624
Y,65984
X,66582
Y,66570
Y,66728
X,66472
Y,66774
Y,66952
Y,66140
X,66532
X,67582
X,66644
Y,66662
X,67218
Y,66422
Y,66120
Y,66270
X,65712
Y,66920
Y,81208
X,69648
X,66394
X,66542
X,66168
Y,66612
Y,66494
X,67448
X,66528
Y,66320
X,66124
X,66208
X,66262
Y,67398
X,66856
X,67012
X,67224
X,66450
Y,66214
X,66600
Y,66216
X,66424
X,66796
X,66062
Y,65822
X,66132
Y,66276
Y,66298
Y,66754
Y,66552
Y,65938
Y,66218
X,66620
Y,66622
X,66038
X,66948
X,66404
X,67208
X,66678
Y,66682
Y,65938
X,66308
X,66776
Y,66786
X,66346
Y,66262
X,66488
X,67224
Y,66338
X,66550
X,66272
X,66394
X,66178
Y,66272
Y,67042
Y,66060
Y,66502
X,66494
Y,66978
X,66518
Y,66260
Y,67008
X,65878
X,67144
X,66592
Y,66314
Y,66376
X,65844
Y,66368
Y,66790
Y,67656
X,66502
Y,66324
Y,66566
X,66402
Y,65948
X,66000
Y,67066
Y,67430
X,67518
X,67000
Y,66144
X,66290
X,66152
Y,66622
X,66138
X,67022
Y,66104
Y,66536
X,66576
X,66098
X,66702
Y,66360
Y,66638
X,66526
X,66430
Y,65796
Y,66062
Y,66466
X,66762
Y,66434
X,66358
Y,66334
X,66290
X,66062
Y,66634
X,65596
X,66270
Y,66560
Y,67238
Y,65698
X,67240
Y,66814
X,66942
Y,66662
Y,66396
Y,65884
Y,66146
X,66856
Y,67462
X,66272
X,66268
Y,66382
Y,66862
X,66046
X,66128
Y,66096
X,66826
X,66384
Y,66730
X,66104
X,66518
X,66034
X,66700
X,66226
Y,66068
Y,66304
Y,66136
X,66156
X,65776
Y,65966
X,66162
Y,66550
Y,66592
X,66552
X,66396
X,67164
X,66736
Y,66306
Y,65690
Y,67550
Y,66346
X,66108
Y,66516
X,66902
Y,66492
X,66272
X,65516
X,66158
X,65790
X,65528
Y,67158
Y,66730
Y,66336
X,65614
Y,66660
Y,66182
X,65714
X,66802
X,66506
Y,66326
X,66524
Y,66228
Y,66484
Y,65840
X,67058
X,66488
X,66078
Y,67316
Y,66562
Y,66318
Y,66098
Y,66248
Y,66412
X,66678
X,66168
Y,66032
Y,67028
X,66292
Y,66118
Y,65584
Y,65946
Y,65832
X,66558
Y,66080
Y,66052
X,66628
X,66504
Y,66380
Y,66738
Y,66192
X,66390
X,76880
Y,70078
Y,67042
X,66370
Y,66038
Y,66336
X,66448
X,65732
Y,66446
Y,65884
X,66546
Y,66092
Y,66922
Y,66236
X,66326
Y,66450
X,66350
Y,66370
Y,66398
Y,65644
X,66236
Y,66050
X,66682
X,66406
Y,66140
Y,65818
X,66436
Y,66232
X,66168
Y,67348
X,65994
X,66152
X,65638
Y,65758
X,66392
Y,65390
X,66502
Y,67064
Y,67114
X,66492
X,65560
Y,66480
Y,65976
Y,66856
X,67710
X,65884
X,66462
X,66594
Y,65908
X,66392
Y,66732
X,65930
Y,66430
X,65648
Y,67142
Y,66730
Y,65970
Y,66800
Y,66450
Y,66348
Y,66862
X,66440
X,66358
X,66698
Y,65562
Y,66052
Y,65972
X,66550
Y,66408
Y,66518
X,66600
X,66854
Y,66606
Y,66524
X,66314
X,66298
X,67134
Y,67504
X,66870
X,66626
X,66352
Y,66622
X,66836
Y,66304
Y,66140
Y,66910
Y,65842
X,66588
Y,66202
X,66014
Y,65888
Y,66232
Y,66236
Y,66268
X,66252
Y,66386
Y,65780
X,65904
Y,66248
Y,67654
X,66480
Y,66766
Y,66340
X,66628
X,66160
Y,67514
X,66232
X,67190
X,66740
Y,66888
X,66086
Y,65922
Y,66180
X,66582
X,66166
Y,66658
X,66640
Y,66102
Y,135252
X,82172
Y,67912
X,66800
Y,66188
Y,67434
Y,67552
X,66044
X,66572
X,67734
X,66596
Y,66772
Y,67450
Y,66408
X,66410
X,67092
Y,67844
Y,66830
X,66890
X,67250
Y,66918
Y,66404
Y,67446
Y,66954
X,106456
Y,56236
Y,55804
Y,56500
X,55648
X,55834
X,55974
X,57366
X,56410
Y,55874
X,56176
X,56380
X,56162
X,56542
Y,55632
Y,55450
Y,55836
X,55722
Y,55900
Y,56634
Y,55708
Y,55466
X,55736
X,56360
Y,56278
X,56126
X,55494
Y,56350
X,55772
X,55570
X,56912
X,56214
Y,55832
X,55856
X,56130
X,55984
Y,55970
X,56142
Y,55572
X,56334
Y,56402
X,56248
X,56154
X,55834
X,56538
X,56186
X,55862
Y,55770
X,56438
X,56580
Y,56142
Y,56934
Y,57288
X,55672
Y,55686
X,55874
X,56162
Y,55774
X,56374
X,55912
Y,56000
Y,56378
X,56994
X,55884
X,55802
Y,56130
Y,55750
Y,55858
Y,55644
Y,69328
Y,58244
X,59604
X,59662
Y,56350
Y,56698
X,56624
X,56368
Y,56260
Y,56182
X,56160
Y,56082
X,56414
X,56068
Y,55864
Y,56090
X,55700
Y,56038
X,56888
X,56384
X,56158
Y,56148
Y,55558
X,56350
X,55332
X,56362
X,55540
X,55840
X,55658
X,55868
Y,55860
X,55924
X,55576
X,55364
X,55956
Y,55576
Y,55672
Y,56092
Y,56326
Y,55976
Y,55792
Y,55490
Y,56778
Y,56104
X,56488
X,56642
Y,56526
X,56270
Y,56234
X,56374
Y,56840
Y,56382
X,56596
Y,55298
X,56062
X,56232
Y,57348
X,56642
Y,56024
X,55808
Y,56466
X,55794
X,56262
Y,56448
Y,55066
X,55864
X,56504
Y,55520
X,55646
Y,55972
Y,56490
X,56268
X,56172
X,55994
X,55218
Y,56646
Y,56010
X,56288
Y,55552
X,55938
Y,55802
X,55660
Y,56002
Y,56466
Y,56492
Y,56046
Y,56250
Y,55804
X,56268
X,56868
Y,55900
X,56116
Y,56430
Y,55798
Y,56252
X,56212
Y,55972
X,55664
Y,56132
X,56004
X,56478
X,56050
X,55834
Y,56672
X,56180
X,56524
X,55952
X,56122
Y,57326
X,56028
X,56306
Y,56692
Y,56132
Y,56490
X,56170
X,56328
Y,56590
Y,56132
X,55972
Y,56698
Y,55758
Y,57368
Y,56190
X,56258
X,56310
X,56346
X,56864
X,56324
Y,56240
X,55762
X,56036
Y,56512
X,56536
X,56662
Y,56440
Y,56040
Y,56012
Y,55944
Y,56616
Y,55742
Y,57050
Y,55756
X,55890
Y,55740
X,56448
Y,55900
X,56400
X,56414
X,56226
Y,56186
X,56016
X,56326
X,56412
X,56316
X,56078
Y,55978
Y,55926
X,56248
Y,55960
X,56286
Y,56476
X,56404
X,56242
Y,56114
X,55906
Y,56306
Y,56234
X,55850
X,55918
X,55970
X,56276
X,57122
X,56768
Y,55794
Y,56294
X,55952
Y,56672
X,55714
Y,56402
Y,55838
X,56064
Y,55898
Y,56532
X,56626
Y,55734
X,55814
X,56180
Y,56076
Y,55898
X,56608
Y,56228
Y,55946
Y,55938
Y,55280
X,55812
Y,55982
Y,56198
Y,55842
Y,56210
X,55730
X,56160
Y,56936
X,56094
X,56162
X,56344
X,55886
Y,56102
X,56152
Y,56364
X,55646
Y,56654
X,57606
Y,56246
Y,55520
Y,56176
Y,56112
Y,56172
Y,56842
Y,56336
X,56132
Y,55906
X,56228
X,56266
Y,56162
X,56380
X,56064
Y,56760
Y,56930
Y,56238
X,96120
X,48600
X,48496
Y,47882
Y,48992
Y,48632
X,48106
Y,48688
Y,48388
Y,48978
Y,48894
X,61416
Y,49278
Y,48802
Y,48906
Y,48700
X,49266
X,48970
X,48886
Y,48326
Y,48532
X,48876
X,48364
X,48428
Y,48310
X,48864
X,48746
Y,48046
X,48042
Y,48966
X,48674
Y,48628
Y,48134
Y,48298
Y,47686
X,48150
X,48402
X,48792
Y,48862
Y,48196
Y,48254
X,48226
Y,48634
X,48528
Y,48498
X,48706
X,48460
Y,47984
Y,48042
Y,48304
X,48096
X,48944
Y,48886
X,48488
X,48482
Y,48692
Y,48572
X,48790
Y,48732
X,48780
Y,48246
X,48340
Y,47794
X,48042
X,47996
Y,48394
Y,48464
X,48496
X,48486
Y,48298
X,48024
X,48526
Y,48480
X,47986
X,48542
Y,48324
X,48186
Y,49628
X,48482
X,48708
X,48688
X,48726
Y,48454
X,48352
X,48680
Y,48740
Y,48964
Y,48732
Y,48470
X,48182
Y,48230
X,48506
Y,48038
Y,49346
Y,48356
X,48932
Y,48728
X,48530
X,48628
Y,48448
X,48692
X,48222
X,48684
X,48344
X,48580
Y,48780
X,48606
X,49006
Y,48250
X,48516
X,48654
X,48776
Y,48796
Y,48698
X,48346
Y,48612
X,48726
X,48694
X,48654
X,48104
Y,48718
Y,49184
X,48320
Y,48674
Y,48226
Y,48126
Y,48300
Y,48410
Y,48892
Y,48590
Y,48320
Y,48720
X,48322
Y,48738
X,48548
Y,48862
X,48160
Y,48578
Y,48722
X,48278
X,48612
Y,48844
X,48428
Y,48508
X,48464
X,48694
X,48272
Y,48380
X,48802
X,48740
X,48934
X,48804
Y,48304
X,48068
X,48010
X,48596
Y,48356
X,47970
Y,49002
Y,48648
X,48318
X,48342
X,48216
Y,48746
Y,48664
X,48558
X,48614
Y,48670
Y,48562
Y,49120
Y,48968
X,48338
Y,47924
X,48676
X,49144
X,48838
X,48062
X,48596
Y,48548
Y,48482
Y,48784
Y,48428
X,48466
Y,48152
Y,49318
X,48084
X,48170
X,48388
X,48444
Y,48320
Y,48354
Y,48042
Y,48354
Y,48642
Y,48472
Y,48470
Y,48196
Y,48520
X,48314
Y,48106
X,48410
X,48666
Y,49210
X,48224
Y,48046
Y,48578
Y,49028
Y,49112
X,48324
X,48718
Y,48642
Y,48634
Y,48998
X,48752
X,48564
X,48646
X,48356
Y,48622
X,47944
X,48560
Y,48226
X,47976
X,49208
Y,48006
X,48010
Y,48536
X,48520
X,48230
Y,48524
Y,48552
X,47738
Y,48448
Y,48232
X,48362
Y,48474
Y,48546
X,47906
Y,48822
Y,48782
X,48600
X,48256
X,48006
Y,48498
Y,47876
X,48904
X,48780
X,48462
X,48746
Y,48438
Y,48318
X,47916
Y,48126
X,48022
X,48732
Y,48554
X,49434
X,48442
Y,49246
X,48476
X,48414
Y,48202
Y,48586
X,48236
Y,48108
X,48988
X,48016
X,47848
Y,48416
X,48282
Y,48820
Y,48776
Y,48280
X,47950
X,48510
X,48086
Y,48840
Y,48988
X,48236
X,48410
Y,48172
X,48366
X,48236
X,48344
Y,49032
X,48262
X,48164
Y,48232
X,47648
Y,56814
Y,50482
X,48692
Y,48248
X,48596
Y,48416
X,48164
X,49050
X,48014
Y,48310
Y,48498
X,48110
Y,48272
Y,48344
Y,48924
Y,48884
X,48644
X,48156
X,48462
X,48322
Y,49164
Y,48616
Y,48332
X,48486
X,48144
X,48690
X,48182
X,48236
Y,48274
Y,48558
Y,48268
X,48170
Y,48804
X,48552
Y,48626
X,49316
X,48422
Y,48182
X,48102
X,48480
X,48136
X,47758
Y,48512
Y,48818
Y,47976
X,48446
X,48522
Y,48240
X,48032
Y,48316
Y,48618
Y,48308
Y,49266
X,48634
X,48104
X,48362
X,48376
Y,48828
X,86516
Y,42758
Y,42234
X,42506
Y,42904
Y,42738
Y,42940
X,42868
Y,42702
X,42604
Y,42392
X,42760
Y,42828
X,43064
X,42364
X,42430
X,42864
X,42592
X,42452
Y,42770
Y,43492
X,42470
Y,42644
X,42946
Y,43094
X,42716
Y,43156
Y,42854
X,42796
X,42296
X,42286
X,42446
Y,43302
X,42828
Y,42878
X,42236
X,42846
Y,42730
X,42560
Y,42896
Y,42500
Y,42796
X,42790
Y,42550
X,42504
Y,43216
Y,42474
X,43042
Y,43014
Y,42612
X,42708
Y,43160
X,42708
X,42182
Y,42372
X,43074
Y,42696
X,42384
X,42768
X,42806
Y,42748
Y,42366
X,42886
X,42620
X,42162
X,42146
X,42452
Y,42398
X,42374
Y,42964
Y,42822
X,42978
X,42752
Y,42274
X,42280
Y,42364
X,42436
Y,43146
Y,42566
Y,42756
Y,42360
X,42128
X,41982
Y,43296
Y,43206
Y,42800
X,42486
Y,43082
X,43024
Y,43268
X,42976
X,42532
Y,42654
X,42184
X,42622
X,42812
Y,42710
Y,42750
Y,42720
Y,42662
X,42090
X,42744
Y,42766
Y,42546
X,42580
Y,42200
Y,42512
Y,41106
Y,42648
X,42676
Y,42610
X,42748
Y,42654
X,42554
X,42110
X,43154
X,41776
X,43286
Y,43212
X,42816
Y,42884
X,42778
Y,42926
Y,42630
X,42728
Y,42674
X,42754
Y,42846
X,42504
X,42618
Y,42656
Y,42682
X,42976
X,42364
X,42954
Y,42752
Y,42414
X,42640
Y,42466
X,42714
Y,42940
X,42250
X,42868
Y,42600
Y,42480
X,43518
Y,42974
X,42396
X,43282
Y,42472
X,42616
Y,42080
X,42366
X,42534
X,43042
X,42664
X,42604
Y,42158
X,42390
Y,42202
X,42852
Y,42636
Y,42430
Y,42602
Y,42838
Y,43132
X,42300
X,42652
Y,42626
X,42400
X,42526
X,42374
X,42546
X,42704
Y,42784
X,42754
Y,42736
Y,42652
X,42792
Y,42784
X,42862
X,42692
X,43162
X,43026
Y,43276
X,42896
Y,43014
Y,42898
X,43196
X,42724
X,43238
X,42670
Y,42434
X,42344
Y,42348
Y,42970
X,42362
X,42446
Y,42308
Y,42650
Y,42954
Y,42216
Y,43332
Y,43428
X,42596
X,42974
X,42250
X,42672
Y,42842
Y,42940
X,42612
X,42622
Y,42926
Y,42802
Y,42484
X,42974
Y,42678
Y,42994
X,43130
X,42736
Y,42276
X,42376
Y,42950
X,42812
Y,42554
Y,42524
X,42886
Y,43180
Y,42816
Y,42858
Y,42872
X,42726
X,42602
Y,42356
X,42552
X,42606
Y,42148
X,42672
Y,42144
Y,42544
Y,42916
X,43070
X,42714
X,42784
Y,42650
X,43248
X,42728
X,52144
X,44384
Y,42438
X,42896
X,42436
Y,42426
X,42638
Y,42694
Y,42670
Y,42252
X,42638
Y,42430
X,42594
X,42992
X,42370
X,41880
Y,42986
Y,42526
Y,42930
X,42546
X,42160
Y,42586
X,42502
Y,42824
Y,42792
Y,42958
X,42298
X,42672
X,42810
X,42272
Y,42572
X,42826
X,42974
Y,42794
Y,42438
X,42946
Y,42770
Y,42550
X,42930
Y,42618
Y,42662
X,43006
Y,42602
Y,42498
X,42488
Y,42664
Y,43074
X,42534
Y,42884
X,42534
Y,42404
X,43124
Y,42794
X,43276
Y,43046
Y,42992
X,42720
Y,42874
Y,42612
Y,42564
Y,42672
X,42370
X,42558
Y,42590
Y,42794
Y,42956
X,42784
X,43166
Y,42412
Y,43068
Y,43200
X,42720
X,42726
Y,42880
X,42756
X,42464
X,42916
Y,42682
X,42744
Y,42900
Y,43212
X,42730
Y,42922
X,42352
Y,42742
X,42322
X,42608
Y,42088
X,42910
X,42978
X,42476
Y,42616
Y,43140
Y,42696
Y,42770
X,42732
Y,42848
X,42694
Y,42952
X,42700
X,43100
Y,42474
Y,42650
Y,42454
X,42876
Y,42700
X,42770
Y,42472
X,43094
Y,42518
X,42478
Y,42684
X,42918
X,42840
Y,42496
X,42010
X,42806
X,42720
X,42710
Y,43238
X,42706
Y,43088
X,42462
Y,42960
Y,42956
X,42526
X,42244
Y,42884
Y,42386
Y,42828
X,42778
X,43148
X,42456
Y,42954
Y,42574
Y,42420
Y,42808
X,42674
Y,43010
Y,42806
Y,42702
X,42944
Y,42486
Y,83618
X,38382
Y,37462
X,38242
X,37336
X,37978
Y,36852
X,37890
X,36838
Y,37396
X,37158
X,36136
X,37184
X,36992
Y,38172
X,37526
Y,37964
Y,36736
X,37334
Y,37192
Y,36538
X,36758
X,37190
X,37974
Y,37214
Y,37860
Y,36728
X,37402
Y,37194
X,36182
Y,36940
Y,37002
X,38256
X,37156
X,37564
X,36952
Y,37552
X,37356
Y,36136
X,37192
Y,37270
X,38536
X,36972
Y,38432
X,37276
Y,38264
X,37564
Y,36262
X,36984
Y,37288
X,38986
Y,37180
X,38834
X,37304
X,37942
X,37168
X,36150
Y,37796
X,36818
X,37682
Y,37138
X,38118
X,36942
X,38430
X,37218
X,37112
Y,37494
X,38098
Y,38140
X,37390
X,37912
X,37336
Y,38476
X,37806
X,36498
X,35904
X,37498
X,37842
X,37482
Y,39106
Y,37362
Y,38096
X,38074
X,37388
X,36672
Y,38024
Y,37498
Y,36860
X,37512
Y,37038
Y,37992
X,38220
Y,37498
Y,36308
Y,37884
Y,37558
X,36684
Y,37286
X,36968
X,38252
Y,37982
Y,36984
X,36144
Y,37674
X,37746
X,36866
X,37536
X,37092
Y,38122
Y,38338
X,37270
X,36156
Y,38330
X,37540
X,36872
X,37934
Y,37804
X,38920
Y,38560
X,37204
Y,36046
Y,38254
X,37288
X,37128
Y,37402
X,36752
X,38218
X,38302
X,37222
X,36818
X,37904
Y,36886
X,36654
X,36884
Y,36798
X,38156
Y,38134
Y,36872
Y,36462
Y,37858
X,37698
X,36954
X,37576
Y,37578
Y,38344
X,38066
X,37044
Y,36254
X,38108
Y,37732
Y,36984
Y,37302
X,36978
Y,38128
Y,38596
Y,37550
X,36426
X,37578
Y,37466
Y,36932
X,37076
X,37000
Y,37748
Y,38222
Y,36954
X,36290
X,37848
Y,37502
Y,37346
Y,37720
X,37284
X,37164
X,37802
X,37434
Y,36712
X,38120
Y,38068
X,37058
X,37622
X,36890
X,37654
Y,38272
Y,36768
Y,36574
X,38112
Y,38130
Y,37072
X,37176
X,36066
Y,37164
X,38012
Y,37064
Y,36372
X,37500
Y,37994
Y,47128
X,37230
X,37152
Y,37480
X,37912
Y,37332
Y,36418
Y,36966
Y,37756
Y,38140
Y,37066
Y,37642
Y,37532
X,37374
Y,37378
Y,36066
X,37138
Y,37488
X,37678
Y,36756
X,37146
X,37510
X,37818
Y,37298
X,36354
X,37300
Y,37526
Y,37714
X,37130
X,37228
X,37100
X,37890
Y,36886
X,36180
Y,36632
Y,37536
X,38280
X,37598
X,37044
X,37980
X,37532
X,36838
Y,36218
X,37264
X,37410
Y,38052
X,37178
X,37468
Y,38012
X,37820
Y,36782
X,36838
X,37268
Y,37104
Y,38056
Y,37314
Y,37086
X,37618
X,37352
X,36642
X,36186
X,37088
X,37100
X,37684
Y,36770
Y,37520
X,37948
Y,37482
X,37008
Y,36330
X,36992
Y,36764
X,37892
Y,37096
Y,37506
Y,38300
X,38016
X,36910
Y,36328
Y,37390
Y,36984
Y,37626
X,36774
Y,36896
Y,37844
X,37874
Y,37682
Y,37318
Y,37114
Y,36570
Y,36944
X,36536
Y,37120
X,37958
Y,37640
X,37198
Y,37098
X,37198
X,37416
Y,37302
X,37054
Y,37016
X,37780
X,38116
Y,36872
Y,37156
X,37522
Y,37744
Y,36994
Y,37004
X,36872
Y,37286
X,38804
Y,37176
Y,37686
X,37710
X,37414
Y,37330
X,37082
X,37132
X,37548
X,37708
Y,36970
X,37314
Y,37338
Y,37090
X,36684
X,37088
Y,37266
Y,37720
X,37662
X,37454
X,37548
X,37728
X,37242
Y,37624
X,36834
Y,37164
X,38416
Y,37974
X,36902
Y,36810
Y,38492
Y,38182
X,37434
Y,38488
X,37280
X,37582
X,37718
X,37124
X,37622
X,37548
Y,36416
Y,37390
X,37970
X,37036
Y,37496
X,37616
Y,37300
X,37098
Y,38028
X,36520
X,37044
X,37786
X,37372
X,37166
Y,38208
X,36990
Y,36566
Y,37378
Y,36598
X,37328
Y,37878
Y,37046
Y,37480
X,37862
X,37130
X,37360
X,38224
Y,36304
Y,37178
X,37956
X,37032
Y,37778
X,38086
X,37380
Y,37104
X,38668
X,37304
X,37340
X,37112
Y,37244
X,37702
X,37340
Y,36696
X,37040
X,38132
X,37272
Y,37306
X,37156
Y,37054
Y,37556
X,37322
X,36836
Y,37162
X,38146
X,36878
Y,37616
X,37058
X,36944
Y,37280
Y,36960
Y,36906
X,37224
X,38546
X,36984
Y,37084
X,36852
X,36774
X,37460
X,37198
Y,36914
Y,37088
X,37734
Y,37040
X,37226
Y,37830
Y,36958
X,37642
X,36880
Y,36878
Y,37132
Y,37978
Y,36896
Y,37694
X,37308
Y,36780
X,37732
Y,37026
Y,36834
X,37418
Y,38618
Y,37454
Y,37506
Y,37008
Y,37398
X,37804
Y,37112
Y,36988
X,37316
Y,38198
Y,37088
Y,79398
X,36782
Y,36436
X,37034
Y,37192
X,36204
Y,36302
X,36864
Y,36288
Y,36200
Y,36016
X,35458
Y,36798
X,36906
Y,36166
Y,36180
Y,37500
X,36028
Y,36544
X,36240
X,35164
Y,36882
X,37112
Y,36020
X,36084
X,37834
Y,35802
X,36370
Y,36728
X,35184
Y,36270
Y,37576
Y,36260
Y,36360
Y,37124
Y,36524
Y,36678
X,36490
X,35000
Y,36102
Y,37156
X,36196
X,36500
Y,37176
Y,36668
X,36366
Y,36448
X,34958
Y,36194
X,37266
Y,36562
Y,36450
X,37308
X,36182
X,37386
X,36310
Y,35200
X,36000
X,37140
X,36018
Y,35884
X,37160
Y,36072
X,36388
X,36438
Y,35406
Y,36476
X,36634
Y,36210
X,36256
X,37130
Y,36244
Y,36688
Y,36212
Y,35282
Y,36108
Y,37144
X,35754
Y,36856
X,37434
Y,36656
X,36754
X,36238
X,35544
X,35944
X,37376
X,36278
X,36500
Y,37458
Y,36094
X,36692
Y,36272
Y,35584
X,36758
Y,36988
Y,36350
Y,36284
X,37350
X,36360
Y,36398
Y,36542
X,35478
Y,36144
X,37100
X,36310
Y,36246
X,37202
Y,36660
X,36378
Y,36256
Y,44852
Y,35464
X,36932
Y,35700
X,36518
Y,37386
Y,36294
Y,36720
Y,35952
X,35332
Y,35408
Y,36838
X,36760
X,36052
Y,36648
Y,36406
Y,37036
X,36060
Y,36620
Y,35574
X,36782
X,36086
Y,35798
X,36930
X,36328
Y,36608
X,36578
X,36392
Y,35306
Y,36766
X,35948
X,35978
Y,37630
Y,36432
Y,36340
X,36318
X,36458
Y,35194
Y,36628
Y,36876
X,36176
Y,37170
Y,36582
Y,36142
X,36270
X,36040
Y,35384
Y,37010
Y,36030
X,36142
Y,36980
Y,36026
Y,36186
X,36598
Y,37332
X,36368
Y,36934
Y,36302
Y,35974
Y,37118
X,36456
X,37016
Y,36348
X,35534
Y,37088
X,37318
Y,36614
X,36408
X,37234
X,36234
X,36834
Y,36418
X,35492
Y,36296
X,36834
Y,36236
Y,36568
X,36922
X,36150
Y,36388
Y,36632
X,35506
X,36140
Y,36544
X,35986
Y,36520
Y,36932
Y,35954
X,36712
X,36104
X,35148
X,35358
X,37440
X,36566
X,36192
Y,37154
X,36636
X,36622
Y,36378
Y,36084
Y,35050
Y,37246
Y,36564
X,36758
X,37590
Y,36260
X,36466
Y,36824
Y,36420
X,35570
X,37096
Y,35868
Y,36336
X,36790
Y,35966
Y,36950
X,36410
X,36594
X,35184
X,36948
Y,35918
Y,36310
Y,37310
Y,36734
X,36654
Y,36038
X,36194
X,35146
Y,36988
Y,36128
X,36996
Y,37238
Y,35914
Y,36470
Y,36394
X,36918
X,35320
X,37218
Y,36328
Y,36208
X,36738
Y,36188
Y,35924
Y,36208
Y,36162
Y,35368
X,36616
Y,36022
X,36416
Y,37364
Y,36136
Y,36590
X,35894
Y,35884
X,35098
X,36832
X,36240
Y,36164
Y,37474
X,36042
X,36828
X,36328
X,36106
Y,35456
X,36752
Y,35762
Y,36192
X,37378
X,36326
Y,36312
X,36018
Y,35678
X,35450
Y,36878
X,35872
Y,36608
Y,36936
X,35888
X,36664
Y,36080
Y,36006
Y,35538
Y,37018
X,36178
X,36590
Y,37446
Y,36578
Y,36702
X,36070
Y,36190
X,35358
Y,36936
X,36334
X,36548
X,37348
Y,36358
X,36364
X,36294
Y,36280
Y,35528
X,37306
X,36122
Y,36442
X,37362
Y,36314
Y,36318
Y,36764
Y,36630
X,35256
Y,36838
X,36334
X,36020
Y,37018
X,36340
Y,36566
Y,36048
X,36116
X,35112
X,36816
Y,35744
Y,35794
Y,37378
X,35946
X,36310
Y,36388
Y,36652
Y,35038
X,36330
X,36484
