V1,V2
X,70170
X,70446
X,69586
Y,69422
Y,69566
Y,69880
X,70604
X,69534
X,69842
X,69818
Y,70814
X,70444
X,69716
X,69638
Y,69530
X,68928
Y,69644
Y,69434
X,70222
Y,69906
Y,70460
Y,69752
Y,70016
X,70546
Y,70048
Y,70758
Y,70162
Y,69874
X,69980
Y,69362
X,70436
X,69860
X,70190
X,70636
Y,69240
X,69444
Y,69336
Y,69636
X,69722
X,70524
X,70298
X,70696
X,70062
Y,69730
Y,69596
X,69416
Y,70018
Y,69838
Y,70056
X,69716
Y,69790
Y,69860
X,69790
Y,70250
X,69770
X,70102
X,70044
X,69480
Y,70692
Y,70376
Y,70780
Y,70024
X,70204
X,70422
X,70432
Y,69030
Y,68944
X,69348
X,69862
Y,70490
X,69980
X,69940
X,69664
Y,70290
Y,69782
X,68920
Y,69968
X,70984
X,69742
Y,70824
Y,69316
Y,69958
X,70060
Y,70048
Y,70372
Y,70006
Y,69582
Y,70258
Y,69350
Y,70452
Y,69940
X,70318
Y,69902
X,69970
X,70276
Y,70258
Y,70330
X,69316
X,69894
Y,69012
X,70490
Y,69884
X,69594
X,69756
Y,70516
Y,69424
X,70490
X,70306
Y,69978
Y,70544
Y,70272
Y,69520
X,69938
Y,69380
Y,69902
Y,70548
X,70098
Y,70468
X,70530
Y,69470
Y,70720
X,69122
Y,69202
X,69544
X,69968
Y,70198
X,71532
Y,69844
X,70324
X,70318
X,69344
X,69958
Y,70034
X,69620
X,69330
X,69746
X,69238
X,70706
X,69818
X,69958
X,69848
X,69440
X,69580
Y,69874
X,68826
X,69384
X,70296
Y,70064
X,69190
Y,70320
Y,69936
X,69472
Y,69262
X,70642
X,69952
X,69642
X,69846
X,69684
X,71068
Y,70814
X,70766
Y,70134
Y,69900
X,69362
X,69974
X,70074
X,70040
X,69292
X,81882
X,74560
Y,69944
Y,69806
Y,72160
X,70218
X,70792
X,69876
Y,71116
X,70534
Y,69778
X,70318
Y,69768
X,70126
Y,69956
Y,69678
X,70200
X,69382
Y,69100
X,69936
X,69608
X,69470
Y,70702
X,70618
X,70306
X,69278
Y,69328
Y,69522
X,69384
X,69544
X,69974
Y,70040
Y,70304
X,69424
X,70574
X,68746
X,70016
X,69438
Y,69680
Y,69906
X,69530
X,70258
Y,71118
Y,69578
X,69868
Y,70564
Y,69854
X,69454
X,69252
Y,69552
X,69612
X,70504
Y,70514
X,70098
X,70986
Y,69432
X,70306
Y,70086
Y,70466
Y,69510
X,70606
X,70716
Y,70578
Y,70770
Y,69506
X,69814
X,69878
X,70012
Y,70406
X,70036
X,69678
X,70450
X,70436
Y,70138
Y,70980
Y,69742
Y,69652
Y,69974
X,69708
X,69378
X,71166
X,69490
Y,70054
Y,69498
X,70374
X,70416
X,70804
X,71102
Y,70150
X,70618
X,69988
X,70398
X,70214
X,70288
X,70854
X,69998
Y,70472
Y,69776
Y,70182
X,70376
X,69990
X,69622
Y,69692
X,69590
Y,69894
Y,69922
X,69408
Y,69160
X,71154
X,70200
X,70206
Y,69946
X,69214
Y,69154
Y,69262
X,70076
X,70720
Y,70256
Y,88006
X,90166
X,74422
Y,70498
Y,70124
X,70146
X,69656
Y,69914
Y,69602
X,69992
X,70060
Y,70584
Y,70060
Y,70662
X,70072
X,69868
X,69674
Y,69986
X,69736
X,70402
Y,70524
X,70498
Y,69084
X,70046
X,70116
X,69526
Y,69188
X,69600
X,69468
Y,69868
Y,70204
Y,70116
Y,70952
Y,70744
X,70220
X,70078
Y,69584
Y,69264
X,70182
Y,70294
X,70430
X,69756
Y,69660
X,70178
Y,70102
X,69382
Y,70094
Y,69268
X,69964
X,69330
Y,69556
Y,69614
X,69836
X,69864
Y,69366
X,69858
Y,70566
Y,70422
Y,69144
X,69812
X,69458
Y,70408
X,69644
X,70408
Y,70232
Y,69378
Y,70526
X,69806
X,70166
Y,69386
X,69608
X,69580
Y,69570
Y,81562
X,76122
Y,81266
Y,71944
X,71058
Y,70978
X,70692
Y,70796
X,69790
Y,70416
Y,71046
Y,70996
X,71256
Y,70046
X,70800
Y,70978
Y,70110
Y,71076
Y,71094
X,70216
X,70930
Y,70932
X,71464
X,70884
Y,70414
Y,71160
Y,70002
X,70488
Y,70672
X,69650
Y,70574
Y,70618
X,70814
X,70868
X,69500
Y,70030
Y,69282
Y,69682
Y,70418
Y,70272
Y,70296
Y,71924
Y,70760
X,70634
Y,70048
X,71264
Y,71364
X,69880
X,69968
Y,70006
X,70628
Y,69694
Y,70760
Y,69704
X,70598
X,70682
X,70350
X,70248
Y,70204
X,69826
Y,71266
Y,70154
Y,70632
X,70370
Y,70492
X,71412
Y,70578
Y,71762
X,70374
Y,70364
Y,70942
Y,70862
X,70244
Y,70364
X,70516
Y,69748
X,69740
X,69850
Y,70652
X,70856
Y,71046
X,71162
X,70136
Y,69630
X,69782
Y,70770
Y,72144
X,71132
X,71308
Y,71364
X,70350
Y,70278
X,70800
Y,69778
Y,70326
X,69504
Y,69570
Y,70378
Y,70688
Y,70234
Y,70990
X,70384
Y,70762
Y,106640
X,58570
Y,57788
Y,58930
X,58386
Y,58300
X,59262
Y,59570
Y,58520
X,57942
Y,57990
Y,58406
Y,57856
X,58368
Y,58824
Y,58824
Y,58734
X,58908
X,58960
Y,59138
X,58244
X,58126
Y,58882
X,58242
Y,58684
X,58684
Y,58336
Y,58798
X,58754
X,58490
X,59196
Y,59098
Y,58732
X,58632
X,58610
X,58848
Y,58712
X,59156
X,59022
X,58664
Y,58004
X,58564
X,58478
Y,58298
Y,58614
Y,58594
X,58280
Y,59486
X,58896
Y,58562
X,58362
Y,59060
Y,58328
X,58400
X,57908
X,58702
X,58518
X,58650
X,58788
X,58626
Y,58808
X,57864
Y,59186
Y,59260
X,58750
X,59196
X,58424
Y,58794
X,59260
X,58318
Y,59078
Y,59332
X,58236
Y,58946
Y,57286
Y,58836
Y,57510
X,58752
X,58338
Y,58404
Y,59114
Y,58762
X,59158
Y,58712
Y,58282
X,57906
X,58408
X,57934
X,58918
X,58270
X,59266
Y,58030
Y,58170
X,59028
X,58582
Y,59416
X,58718
X,58804
Y,58912
Y,58654
X,59210
X,58582
Y,59164
Y,58856
X,75620
X,64234
X,59186
Y,58798
Y,58324
X,59318
X,59198
X,59436
Y,59274
X,58720
X,58648
Y,58420
Y,58552
Y,58910
Y,58306
Y,58650
X,58178
X,58008
X,58624
X,58530
Y,58044
X,58186
X,58218
X,58830
Y,58384
X,57780
Y,58512
X,57954
Y,58090
Y,58686
X,58616
Y,59812
Y,58846
X,58888
X,58084
Y,58460
Y,58350
X,58254
X,58874
Y,58078
X,59676
Y,58060
X,58406
Y,59442
Y,58706
X,57692
X,58404
X,57818
X,58438
X,58344
Y,59546
X,58908
X,58686
X,58550
X,58034
Y,58358
X,58286
X,58546
X,58694
Y,58446
Y,58554
X,58438
X,58252
X,58026
X,58018
X,57830
Y,58034
X,58266
Y,58342
Y,58370
X,58374
X,58430
X,59328
Y,58552
X,58734
Y,58200
Y,58608
X,58076
X,58172
Y,59092
Y,58394
Y,58920
Y,58268
X,58702
Y,58634
X,58558
X,57896
X,58792
Y,58492
X,58542
Y,58800
Y,58492
Y,58580
X,58564
Y,58774
Y,58562
Y,58782
X,59320
X,58330
Y,58956
Y,58548
X,58432
X,58326
Y,59034
Y,59210
Y,58436
Y,58834
Y,58186
Y,58608
X,58550
X,58782
Y,58100
X,58536
X,59198
X,58810
Y,58694
Y,59066
X,58488
Y,58472
Y,58456
Y,58646
Y,58078
X,57714
X,59370
Y,58152
X,58608
Y,58496
Y,58462
X,57974
Y,58114
Y,57836
X,58202
X,58234
Y,58578
Y,58678
X,58514
Y,59046
X,58476
Y,59660
Y,58742
Y,58852
X,58222
X,58484
X,58676
X,58670
X,58250
X,58452
X,58494
X,58938
Y,58822
Y,58726
X,58736
X,60060
Y,59312
X,58974
Y,58646
Y,58740
X,59058
X,58330
X,58392
Y,59278
X,58188
Y,58416
X,58918
Y,57846
X,58856
Y,58646
X,59034
Y,58706
X,57934
Y,59244
X,58500
X,58954
Y,58474
X,58794
X,58314
Y,59090
Y,58272
Y,58976
X,58064
X,58276
X,58522
Y,57500
X,97056
Y,50116
X,50252
Y,49990
X,50668
X,50128
X,50012
X,50138
X,50614
X,49968
Y,50892
Y,50224
Y,50766
X,50680
X,50788
X,50712
X,50462
X,50702
X,50964
Y,50880
Y,50526
X,50508
Y,50406
Y,49924
Y,50808
Y,50062
X,49274
X,50644
Y,50388
Y,50458
Y,50438
X,50940
X,51036
Y,50292
X,50318
X,50214
Y,51036
Y,49376
X,50540
X,49966
Y,50618
Y,50426
X,50692
X,49796
Y,50948
X,50212
X,50492
X,50626
X,50198
X,51002
X,51040
X,51108
X,60664
X,60734
Y,51360
Y,50626
Y,50346
X,50424
X,49218
Y,50246
Y,50890
X,50328
Y,50144
X,50628
X,50224
X,50522
X,49760
Y,50214
X,50550
Y,50872
X,50480
X,50226
X,50296
Y,50238
Y,50346
Y,50602
X,50248
Y,50642
X,50082
Y,50284
Y,50426
Y,50508
Y,50906
X,50410
Y,50622
Y,49514
X,50202
X,49866
Y,50604
X,49918
X,50208
X,50710
Y,50104
X,49824
X,50086
X,50556
Y,50290
Y,49912
Y,50254
X,51184
X,49942
Y,50234
X,50000
X,50452
X,50526
X,50328
X,50276
X,49904
X,50370
X,49400
Y,50852
X,49866
X,50486
Y,50360
X,49950
X,50904
Y,50526
X,50170
Y,50122
Y,50498
X,50378
X,50478
Y,50148
X,51044
Y,49888
Y,50220
Y,50576
X,50828
Y,50546
X,50398
Y,50564
Y,50618
X,50226
Y,50186
Y,50328
Y,50126
Y,50308
X,50092
X,50362
Y,50310
Y,50376
X,50248
X,50092
Y,50418
X,50726
Y,50530
Y,50650
Y,50912
X,50378
Y,49766
X,50722
X,50236
Y,50616
Y,50186
X,49360
X,50454
X,50208
X,50278
X,50340
X,50106
X,50386
Y,50780
X,50090
X,49882
X,50918
Y,50416
Y,50350
X,50152
Y,50596
Y,50156
X,50432
X,49492
Y,50596
Y,49686
Y,50674
X,49720
X,49842
Y,51132
X,49782
Y,50280
X,50670
Y,50084
X,49892
X,50304
Y,49586
Y,50826
X,50290
X,50254
Y,49930
Y,50974
X,50166
Y,50448
X,49634
Y,49978
X,50018
X,50288
Y,50058
X,50562
X,50400
X,49612
X,50328
Y,49900
Y,50428
Y,50488
X,50654
X,50080
Y,49702
X,49922
X,50836
Y,50306
Y,50740
Y,51114
Y,50648
X,50296
Y,50152
X,50058
X,50120
X,50058
X,49760
Y,50190
Y,50496
Y,50914
Y,50134
X,50158
X,49928
X,50256
X,50166
Y,49978
X,50254
Y,50708
X,50478
X,50640
Y,50552
Y,50634
X,50084
X,49976
X,50432
Y,49882
X,50498
Y,50648
Y,50950
Y,50910
Y,51792
Y,50764
Y,50788
X,49826
Y,50144
Y,50508
X,50252
Y,50304
X,50584
X,50644
X,50140
X,50024
X,50432
X,49886
X,50322
Y,50196
Y,50108
Y,50728
X,50480
Y,50622
Y,50362
X,50280
Y,50294
X,50734
X,50366
X,50742
X,49754
Y,50724
Y,50168
Y,50668
Y,50600
X,51020
Y,50656
Y,50482
X,49756
Y,50034
X,50618
Y,50532
Y,50564
X,50088
X,49820
X,50372
Y,50006
X,50416
X,49890
Y,49814
Y,50192
X,50030
X,49938
X,50176
Y,49932
X,50708
Y,49762
X,50472
Y,50318
X,50352
Y,50250
X,50396
X,50726
Y,49998
Y,50518
Y,50124
Y,50952
Y,50636
X,49996
Y,50814
Y,50506
X,50176
Y,50450
Y,51368
Y,50382
Y,50586
Y,49934
X,49888
X,50732
X,49848
Y,49864
Y,68424
X,52934
X,50444
Y,50092
X,50114
X,50366
Y,49734
Y,50388
Y,50054
X,50290
X,49942
X,49474
X,89126
Y,45018
Y,44280
X,44272
Y,44230
Y,43806
X,44668
Y,44342
Y,44134
Y,44686
X,44246
X,44074
X,44204
Y,44112
X,44052
Y,44080
X,44072
Y,44004
Y,43916
Y,44336
X,43818
Y,43708
X,44014
X,43776
Y,44224
Y,44050
Y,43828
X,44070
Y,43888
Y,44882
X,44244
X,44286
X,43744
X,44218
X,43838
X,43876
X,44120
X,44172
Y,44348
X,44474
Y,43838
X,44174
X,43684
X,43396
X,44374
X,43760
X,44150
Y,43822
X,44304
X,44350
X,43948
X,44256
X,44026
Y,44456
Y,44306
Y,44024
X,44756
X,43974
Y,44138
Y,44254
Y,44070
Y,43956
Y,43662
X,43850
Y,44436
X,44162
X,44154
X,43596
X,44670
X,44014
X,44444
X,44316
Y,44830
X,44224
Y,44038
X,43770
X,43666
Y,43638
X,43784
X,43732
X,44576
Y,44524
X,44006
X,44246
Y,43760
Y,43984
Y,43586
X,44066
Y,44082
Y,44128
X,44380
X,43728
Y,44006
X,44690
X,43912
Y,43722
Y,43746
X,44166
X,43582
Y,44832
X,44130
X,43902
Y,44266
Y,44010
Y,44412
Y,44190
Y,43900
Y,43624
X,43316
Y,43868
X,44310
X,44028
X,43924
X,44080
X,44278
Y,44186
X,43648
Y,43826
X,44126
Y,44262
Y,44804
Y,43980
X,43796
Y,44074
Y,43720
X,44068
X,44396
X,44010
Y,44222
Y,43968
Y,44254
X,44432
X,43960
Y,44258
Y,44722
Y,44414
Y,44298
Y,44556
Y,44362
Y,44582
Y,44034
X,43608
Y,44072
X,43620
X,44078
Y,43938
X,44160
X,43872
X,43698
X,44590
X,44032
Y,44328
X,43980
X,43764
X,44062
X,43818
Y,44546
X,44488
X,44116
X,44112
X,43906
X,44646
X,43940
Y,44102
Y,43882
Y,44182
Y,44640
X,44012
X,44820
X,44386
X,44346
X,43606
X,44098
X,43852
Y,44528
Y,44296
X,44232
Y,44064
X,43496
X,43804
X,44132
Y,43674
X,44150
X,43944
X,45046
Y,44238
X,44084
X,44174
Y,43998
X,44242
Y,43822
X,43934
Y,44242
Y,44096
Y,44640
X,44052
X,44122
X,44454
Y,44178
Y,44736
Y,43938
Y,43936
Y,43604
Y,43924
Y,44332
Y,44130
Y,44212
X,43650
Y,43868
X,44460
Y,43736
Y,43892
Y,43882
Y,44318
Y,44200
Y,43666
Y,44426
X,43116
X,44942
Y,44072
X,43968
X,44486
Y,43944
X,44374
Y,44074
X,44072
Y,43944
Y,43682
Y,43982
X,44076
Y,44284
Y,44338
Y,45068
Y,43944
Y,43830
X,43752
Y,43796
X,44228
X,44380
X,44224
X,43870
Y,44290
X,43796
X,43582
X,44370
Y,44198
Y,44406
X,43588
Y,43954
Y,44736
Y,43612
X,44366
Y,44332
X,44082
Y,43704
X,44162
Y,43874
X,43698
X,43710
Y,43914
Y,44484
X,44184
X,44148
X,44292
Y,43960
Y,43912
Y,43844
Y,43942
X,44182
Y,44446
X,44478
Y,43820
X,44128
X,43722
X,44464
X,43980
Y,43942
Y,44244
Y,43966
X,44212
X,43976
Y,43646
X,44494
X,44256
X,44034
X,44430
X,43744
X,43820
Y,44024
Y,61608
Y,48674
X,43232
Y,44182
X,43680
Y,45224
X,44290
Y,44384
X,44154
Y,43570
X,43820
Y,44192
X,44344
X,44112
X,43646
X,43870
X,44472
Y,44014
X,43988
X,44098
Y,44060
X,44068
Y,44208
X,44066
X,44014
X,43828
Y,44506
Y,44184
Y,44222
Y,44088
X,44028
Y,45162
X,44098
Y,44268
X,43622
Y,44010
Y,44004
Y,44552
X,44122
X,44274
X,44314
Y,43898
X,43926
X,43932
X,44076
X,43722
Y,44466
Y,44022
X,44234
X,43986
Y,44028
Y,44186
X,44186
X,44352
X,43988
Y,43470
X,44182
Y,44288
X,43654
Y,43946
X,44022
Y,43968
Y,43454
X,43686
X,43794
X,43940
X,43780
Y,43904
Y,44232
X,44096
X,44338
Y,44014
X,43878
Y,44256
Y,43446
X,43912
X,44162
Y,44346
Y,44236
Y,43800
Y,44462
Y,43940
Y,44078
X,43716
Y,43712
Y,44280
Y,44178
X,44294
Y,43864
X,43782
Y,85468
X,39656
Y,38672
Y,39330
Y,38184
X,39626
X,38078
X,39086
X,38242
Y,38174
Y,38704
Y,37394
Y,39246
Y,38380
X,39132
X,38032
X,38884
Y,37912
Y,38290
X,38272
Y,37356
Y,39446
Y,38492
Y,39464
Y,38694
Y,39428
X,38018
X,38356
X,38116
Y,37066
X,38936
X,38130
X,39336
Y,37886
X,39140
X,38576
Y,38454
Y,37618
Y,37188
Y,38226
X,38240
X,38260
X,38242
Y,39974
Y,38256
Y,38920
X,39312
Y,37370
Y,38458
X,38552
Y,39258
Y,38174
X,38688
Y,38350
X,38296
X,37950
Y,36818
Y,39084
X,38116
Y,39040
X,38306
X,39592
Y,38570
Y,38322
Y,38006
Y,37232
Y,38756
Y,38114
Y,38612
X,38364
Y,39040
Y,38392
Y,38368
X,38486
Y,38178
X,38676
X,38042
X,39394
X,39074
Y,38908
X,39456
Y,40228
X,38526
Y,37660
X,38148
X,38264
X,38186
Y,37526
X,38220
X,38064
X,39068
X,38130
Y,37934
X,38492
X,38374
Y,38330
X,37832
X,38466
Y,38350
X,39266
Y,39208
X,37848
X,38640
Y,37742
Y,38086
Y,38086
Y,38412
Y,38670
X,38964
Y,38952
Y,38136
X,39294
Y,37762
X,38200
X,38722
X,38706
Y,38426
Y,39076
Y,38472
Y,38300
Y,38370
X,37860
X,38340
X,38002
X,37646
X,38018
Y,38956
X,38350
X,37532
X,38210
X,38270
Y,39216
X,38028
X,38428
X,39016
Y,39124
X,38406
X,38186
Y,39204
Y,38654
X,39000
Y,38422
X,38356
X,38828
Y,39610
X,38340
X,37668
X,38460
X,37308
Y,38110
Y,38178
Y,38322
X,38222
X,38640
Y,38924
Y,37662
Y,38388
Y,37928
X,38680
X,37900
X,38260
Y,38498
X,38290
Y,38558
X,38364
X,38346
X,38064
X,38074
Y,37744
X,38216
X,38298
Y,39160
X,38096
Y,37992
X,37974
Y,37702
X,38394
Y,38438
Y,38248
Y,38142
Y,38582
X,39026
X,37672
X,38230
Y,37766
X,38414
Y,38116
X,38182
X,38010
X,39094
X,38142
Y,38130
Y,38618
Y,37692
Y,38702
Y,38072
X,38016
Y,38088
Y,38938
X,38438
X,38020
X,38312
X,38034
X,38820
Y,38008
Y,38370
X,38586
X,38606
Y,38462
X,37886
X,38644
X,38116
X,38352
Y,37852
X,38760
X,38324
X,38950
Y,37900
Y,38060
Y,38544
X,37844
Y,38578
Y,37866
Y,38380
Y,39466
X,39160
X,38762
X,37664
X,38294
Y,37588
Y,38100
Y,37696
X,37762
X,38882
X,39116
Y,38630
Y,37622
X,38760
X,37908
Y,39438
X,38184
Y,38390
Y,38666
X,38994
X,38188
Y,47646
X,39788
X,38058
Y,39442
X,37972
Y,38342
Y,38674
X,38898
Y,38292
X,37248
Y,37928
Y,37480
X,39064
X,38194
X,38022
Y,38674
Y,38802
Y,38738
X,37626
Y,37914
X,38084
Y,38754
X,38222
Y,38324
X,39410
X,39582
Y,39272
X,37844
Y,38362
Y,37900
X,38330
X,36850
Y,37968
Y,39390
X,39454
X,39306
X,38338
X,38900
Y,38450
Y,38322
X,37070
Y,37700
X,39264
Y,38936
X,39338
Y,38870
Y,38372
X,37896
Y,38302
Y,37330
X,37950
Y,39456
X,38622
Y,39334
Y,38826
Y,38446
X,38212
X,38680
X,37586
Y,37740
Y,39114
X,38942
Y,39398
Y,37918
X,38570
Y,38332
X,38234
Y,37442
X,38048
X,39274
X,39476
X,39150
X,38772
X,38504
Y,37882
X,38362
Y,38108
X,37926
X,38468
Y,38808
X,39216
X,38244
Y,38382
Y,37982
Y,38478
X,38490
X,38916
X,38260
X,38282
X,38832
Y,37876
Y,37816
Y,38190
Y,38698
Y,37936
Y,38308
Y,38306
X,38022
X,39112
X,38026
X,37924
X,37948
X,38498
Y,37480
X,38010
X,38412
X,38976
Y,38444
X,38924
Y,38632
X,37654
X,38160
Y,37520
Y,38158
X,38090
Y,37558
Y,39376
X,39316
Y,39588
Y,38122
X,38696
X,37826
Y,37680
X,37780
Y,36980
Y,38522
X,39142
Y,38830
Y,38326
Y,38220
X,37996
Y,38052
X,38462
X,36722
X,37872
X,38778
X,39376
Y,38348
Y,38710
Y,37922
Y,38714
Y,38410
Y,37486
Y,38058
Y,39092
X,39224
X,38558
Y,38738
X,38152
X,38350
Y,38834
X,37084
X,38382
X,38892
X,38894
X,37848
X,39284
Y,38128
X,38182
Y,39660
Y,37434
X,38286
X,38158
X,38538
Y,38094
X,39440
X,38130
Y,38256
Y,38608
Y,37364
X,38410
X,39176
Y,39370
X,38106
Y,39338
X,38230
Y,38136
Y,39416
Y,37652
X,38178
X,38146
X,39274
X,38778
Y,39036
X,38610
Y,38374
X,38970
X,37466
Y,37666
X,37878
X,80686
X,36520
X,36526
X,36916
Y,37030
Y,37188
Y,36616
Y,36038
Y,36464
Y,35976
X,36176
X,35682
X,35838
Y,36912
X,36862
Y,36324
X,35876
Y,36352
X,35722
X,36370
Y,35210
Y,35822
X,36826
X,37104
Y,36710
X,36192
X,36778
Y,35942
Y,36296
X,35170
X,35736
X,37096
X,36746
X,36176
X,36312
Y,36532
X,35558
X,36252
Y,35188
X,36026
Y,37062
Y,36880
X,36236
Y,36282
Y,36076
Y,36314
Y,35994
Y,35536
X,35748
X,36850
X,37120
Y,36042
X,35840
Y,36304
X,36092
X,36122
Y,35896
X,35500
X,37248
Y,37178
Y,36018
Y,36028
X,35692
Y,36114
Y,36534
X,35924
X,35928
Y,37440
X,36940
X,36200
Y,36102
Y,36138
X,35418
Y,36280
Y,35526
X,35986
Y,37404
X,37196
X,35884
X,36474
X,36028
X,36046
X,36454
Y,35508
Y,35938
X,37346
X,37246
Y,36678
Y,36696
X,36532
X,36356
Y,36118
X,35266
X,35866
X,36944
X,37046
Y,36472
X,36360
X,36080
Y,35918
Y,36444
Y,35644
X,36116
X,37580
Y,36882
X,36036
X,36186
Y,36100
X,35736
Y,35956
Y,35716
X,35798
Y,36366
X,36676
Y,35978
Y,36216
X,36006
X,36952
X,36106
Y,35696
X,36300
X,36560
Y,37268
X,36642
Y,36178
Y,36000
Y,37170
X,35868
X,35698
X,35896
X,36122
Y,37004
Y,36492
X,35898
Y,35542
Y,37026
Y,36528
Y,35234
Y,35884
Y,35974
X,37802
Y,36752
X,35956
Y,35870
Y,36904
X,36278
Y,35486
X,35682
X,35970
X,36824
X,36652
X,36462
Y,37044
Y,36812
Y,35690
X,35444
X,36254
X,36448
Y,36938
Y,36970
Y,36050
X,35902
X,36938
X,36286
X,35568
X,36012
X,35768
Y,37194
Y,44510
X,36532
Y,36352
Y,36512
X,36132
Y,35632
Y,36368
X,36470
Y,36954
X,36712
X,36444
X,36524
X,36730
Y,36088
X,35964
Y,36112
X,36770
X,37282
Y,37432
X,36308
Y,36274
Y,37446
Y,37550
X,35712
X,35950
X,36438
Y,36978
X,36936
X,36444
Y,36376
X,36074
Y,37000
Y,35422
X,35788
Y,36254
Y,37316
X,36014
X,36202
X,36180
Y,36030
X,37252
X,35294
X,36134
X,35864
X,37114
Y,36184
X,36440
X,36176
Y,36690
Y,37226
X,35654
Y,36200
Y,36180
Y,37020
X,36086
Y,36372
X,36612
X,36232
Y,37108
Y,35638
Y,35986
X,36430
X,36856
X,36522
X,36232
X,35864
Y,36044
Y,37698
Y,35866
X,35754
X,36550
Y,36816
X,36240
X,37012
X,36192
X,36110
Y,36812
X,35970
X,36040
Y,36126
Y,37500
Y,36336
X,36872
X,36184
Y,35658
Y,36776
X,35650
X,35926
X,35960
X,36774
Y,36500
Y,36354
X,36266
Y,35678
X,37566
Y,35552
Y,35606
Y,36106
X,37620
X,36552
X,36216
Y,35904
X,35926
X,37356
Y,34848
Y,35832
Y,36016
X,37234
X,36308
X,36290
X,36316
Y,35860
Y,37410
X,35728
Y,36240
X,36228
Y,36872
X,36604
X,36190
Y,35834
X,36214
Y,37188
Y,35424
X,35958
X,36622
Y,37264
X,36568
Y,36640
X,36372
X,36100
X,37024
X,35766
X,36408
X,35964
X,36884
X,36618
X,36148
Y,36428
X,35628
Y,37076
Y,35002
X,35998
Y,36246
Y,36818
Y,36912
Y,36392
Y,36584
X,36276
X,37122
X,35318
Y,35808
X,36340
X,35920
X,36568
X,36456
Y,36236
Y,36242
X,37560
Y,35558
Y,36814
Y,36302
X,35952
Y,36394
X,36014
X,36054
X,35910
X,37390
Y,35438
Y,37124
Y,36170
X,36786
X,36546
X,35978
Y,36148
Y,36334
Y,37136
X,36270
Y,37448
X,37046
Y,36006
Y,36200
X,36142
Y,36020
Y,36004
X,36500
X,35634
Y,36756
Y,36374
Y,36502
X,36418
Y,36064
Y,36170
Y,35980
X,36952
X,35282
X,37046
X,36514
Y,36426
Y,36962
X,35980
X,36286
X,36380
Y,36776
X,36240
X,37050
Y,36380
Y,36116
Y,36452
X,36588
X,35956
Y,36092
Y,37212
Y,35604
Y,36282
Y,36072
Y,36428
X,35984
Y,36556
Y,36672
Y,36482
Y,36612
Y,35448
Y,36732
Y,36412
X,36416
Y,36364
Y,36396
Y,36478
X,36132
X,37364
Y,35034
X,36916
Y,36180
Y,36166
X,36342
X,36338
X,36594
X,36180
X,37936
X,35676
X,37470
X,36588
X,36618
Y,36526
Y,36064
X,36424
Y,35996
X,37008
X,35696
Y,36972
X,36534
Y,36632
X,36446
X,35772
Y,35966
X,35940
X,37342
Y,35942
X,36914
X,36094
X,36102
X,36272
X,36190
X,36066
X,35506
X,37180
X,35742
X,37388
Y,36468
Y,35968
Y,36318
X,35638
Y,36250
X,35470
X,37658
Y,35484
X,37284
Y,36424
X,36378
Y,36334
X,36290
Y,36334
X,35978
Y,37074
X,35634
Y,36546
X,35896
X,35950
X,36266
X,35846
Y,35968
X,35516
Y,37100
X,35282
X,37526
X,37592
X,36278
Y,36408
X,36418
Y,36200
Y,36082
Y,36754
X,35608
X,35980
X,37288
X,35890
Y,36790
X,36338
Y,36184
Y,35826
X,37000
Y,35276
X,36068
Y,37082
X,36492
Y,36516
X,36418
X,36612
X,36106
X,37506
Y,35754
X,35960
X,36888
Y,35962
Y,36346
Y,35980
X,36038
Y,36298
X,37350
X,35460
Y,35742
X,37376
X,35916
Y,37488
Y,36014
X,35694
X,36300
X,37194
X,35588
X,35878
X,35944
Y,35916
Y,36478
X,35830
Y,36250
Y,35840
Y,36924
X,35290
X,36762
X,36414
X,35946
Y,36596
Y,36100
X,35750
X,35756
X,36168
X,35716
Y,36870
X,36060
Y,36002
Y,36334
Y,35794
X,36240
X,36904
X,36546
X,35542
Y,37166
Y,36032
X,36504
Y,42012
X,37386
X,36438
X,35930
X,35556
Y,35358
X,36900
X,36150
X,36640
X,37292
Y,36388
Y,36058
Y,36210
Y,35828
Y,35670
X,36652
X,36052
Y,36192
Y,37094
X,36324
Y,35980
Y,35934
X,35754
X,35238
X,36696
Y,36096
Y,36054
Y,36798
X,36142
X,36326
Y,36042
X,35824
Y,35424
Y,37646
X,36254
X,36174
X,36984
Y,36350
Y,36240
X,36374
Y,36328
Y,35588
X,36786
Y,35872
X,35534
X,36820
Y,36420
X,36360
Y,36414
Y,36384
X,35652
Y,37070
Y,36124
Y,35866
X,37146
Y,36604
X,35962
Y,35590
X,35862
Y,36160
Y,36860
X,36286
Y,36416
X,37844
X,36552
X,36408
X,36336
Y,35914
Y,35460
Y,36596
Y,36212
Y,36416
X,37060
X,36586
X,36054
X,36230
X,35698
Y,35496
X,37322
Y,36276
Y,36290
X,37006
X,36168
Y,36524
Y,36028
Y,36196
Y,35272
X,36424
X,36446
Y,35714
Y,36948
X,35430
Y,36454
X,36278
Y,35862
Y,35962
X,36820
X,36876
Y,36488
Y,36844
Y,36010
X,36086
X,35754
X,35884
Y,35694
X,35732
Y,36154
Y,35876
Y,37296
Y,36450
Y,36156
X,36172
X,36722
Y,35686
Y,35824
X,36198
X,36244
X,37084
Y,36652
X,36098
X,35910
X,36940
X,35294
X,35358
Y,35880
X,36224
